STATION,STNAME,LATITUDE,LONGITUDE,FISHING,FISH,Field pH,Field DO,Field Temp,Field SampTemp,Field AirTemp,Field SampDepth,Field Turb,Field EC,EC,Color,Temp,pH,Total Alk,BiCarb,Cab,OH,Hardness,CalcHardness,Calc TDS,TSS,Ca,Cl,Mg,Nitrate,Nitrite,NO3+NO2,Ammonia,Kjeldahl N,Total N,DO,Total P,FRP,K,Na,SO4,Al,As,Cd,Cr,Cu,F,Fe,Pb,Mn,Hg,Mo,Ni,Se,SiO2,Zn,Anions,Cations,TOC,DOC,Chlorophyll-a,Phaeophytin,LOCATION,BOATING,ZONETYPE,ZONESUBTYP,DISPLAY_HE,ZONEID
407350,TURNERS LAGOON,-35.987148,144.413547,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHYLAND ROAD,0,,,,
407351,PHYLAND LAGOON,-35.976573,144.414906,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GIBBON ROAD,0,,,,
407352,LONGMORE LAGOON,-35.982771,144.403333,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GIBBON ROAD,0,,,,
407353,LONGMORE LAGOON,-35.96005,144.40445,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RANKINS,0,,,,
407354,LONGMORE LAGOON,-35.963007,144.392645,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRACARO ROAD,0,,,,
407355,UPPER GUNBOWER LAGOON,-35.94615,144.383322,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOX ISLAND ROAD,0,,,,
407356,UPPER GUNBOWER LAGOON,-35.928889,144.39299,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISLAND SCHOOL ROAD,0,,,,
407357,GUM LAGOON,-35.937061,144.377899,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAGOON ROAD,0,,,,
407358,COCKATOO LAGOON,-35.926725,144.354873,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CNR LAGOON RD & DICKSON RD,0,,,,
407359,COCKATOO LAGOON,-35.910592,144.366392,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CNR THOMPSONS BRIDGE ROAD,0,,,,
407360,TAYLOR LAGOON,-35.851111,144.317099,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BATEMAN'S ROAD,0,,,,
407361,TAYLOR LAGOON,-35.851507,144.307764,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W TAYLORS ROAD,0,,,,
407362,SAFES LAGOON,-35.689002,144.15704,0,,9,9,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFES ROAD,0,,,,
407366,LITTLE REEDY LAGOON IN GUNBOWER FOREST,-35.76746832,144.2683912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
407368,GUNBOWER CREEK 5KM,-35.75784537,144.2166614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YARRAN REGULATOR,0,,,,
407369,SPUR CREEK,-35.84854762,144.3458935,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EAST BRANCH,0,,,,
407372,GUNBOWER CREEK,-35.76634864,144.230885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COHUNA GOLF COURSE,0,,,,
407373,YARRAN CREEK 100M,-35.7621481,144.232037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YARRAN REGULATOR,0,,,,
407376,SPRING CREEK,-37.327969,144.155518,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEPBURN RESERVOIR H.G.,0,,,,
407381,SPRING CREEK,-37.328206,144.158079,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEPBURN RESERVOIR,0,,,,
407382,LODDON RIVER,-35.6310758,143.9162795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DONAGHUES ROAD BRIDGE,0,,,,
407384,GUNBOWER CREEK,-35.72666533,144.2075342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REEDY LAGOON,0,,,,
407601,KANGAROO LAKE,-35.55811948,143.7610147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYSTIC PARK,0,,,,
407603,HEPBURN LAGOON (WQ),-37.37491,144.00426,0,,0,0,0,0,0,4,147,0,0,1,0,147,7,0,0,0,0,0,0,0,1,1,1,0,0,0,40,147,0,0,147,145,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
407604,NEWLYN RESERVOIR (WQ),-37.40278,144.00502,0,,0,0,0,0,0,4,172,0,0,3,0,172,9,1,1,1,0,0,0,0,3,3,3,0,0,0,70,172,1,0,172,172,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,,,,
407609,BIRCH CREEK,-37.476588,144.012651,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEAN RESERVOIR,0,,,,
407712,LOCKINGTON MAIN DRAIN,-36.08018229,144.5665831,0,,222,222,0,0,0,220,222,0,0,62,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,228,10,0,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MURPHY SWAMP,0,,,,
407716,LOCKINGTON DRAIN 3,-36.19381239,144.4967201,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOTTA,0,,,,
407732,PYRAMID NO. 1 DRAIN,-35.88133469,144.1014102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIRDS SWAMP,0,,,,
407735,PYRAMID DRAIN No.2,-35.87975862,144.1473478,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U/S PYRAMID CREEK,0,,,,
407779,HIPWELL ROAD CHANNEL,-35.85490556,144.3339139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUNBOWER CREEK OFFTAKE,0,,,,
407781,INFLOW FLUME,-37.0055475,143.759729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARYBOROUGH WWTP,0,,,,
407805,RAINGAUGE,-37.41764,144.21528,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BULLARTO SOUTH,0,,,,
407806,WEATHER STATION,-37.00534,143.7598,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARYBOROUGH WWTP,0,,,,
407807,WEATHER STATION,-37.26941111,143.8205639,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLUNES WWTP,0,,,,
408200,AVOCA RIVER,-36.43809,143.29839,0,,359,358,0,0,0,355,357,0,0,307,0,0,2,0,0,0,0,0,0,307,2,2,2,0,0,0,0,307,0,0,351,304,2,2,2,0,242,262,262,262,0,2,262,2,172,0,262,0,2,262,0,0,2,0,0,0,COONOOER,0,,,,
408202,AVOCA RIVER,-37.18202767,143.4055621,0,,345,345,0,0,0,345,345,0,0,234,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,234,0,0,278,232,0,0,0,0,251,271,271,271,0,0,271,0,182,0,271,0,0,271,0,0,0,0,0,0,AMPHITHEATRE,0,,,,
408203,AVOCA RIVER,-35.90616922,143.5121865,0,,250,252,0,0,0,265,251,0,0,195,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,173,0,0,173,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUAMBATOOK,0,,,,
408206,AVOCA RIVER,-36.88473812,143.5030939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARCHDALE JUNCTION,0,,,,
408209,AVOCA RIVER,-35.73397305,143.6846113,0,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANDHILL LAKE ROAD,0,,,,
408212,AVOCA RIVER,-36.25380216,143.3774657,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARLTON,0,,,,
408213,AVOCA RIVER,-35.47242435,143.6805991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OUTFALL TRESCO PUMPHOUSE,0,,,,
408216,FORREST CREEK,-37.17323546,143.3774979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMPHITHEATRE RES. H.G.,0,,,,
408217,SUGARLOAF CREEK,-37.103981,143.402094,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUGARLOAF RES. H.G.,0,,,,
408218,REDBANK CREEK,-36.95059195,143.3156778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REDBANK RESERVOIR H.G.,0,,,,
408219,AVOCA RIVER,-36.267109,143.34874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARLTON TOWNSHIP,0,,,,
408602,LAKE BAEL BAEL,-35.67030197,143.7454136,0,,107,107,0,0,0,111,107,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAEL BAEL,0,,,,
408603,LAKE LOOKOUT,-35.68023394,143.6595658,0,,106,106,0,0,0,108,106,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAEL BAEL,0,,,,
408604,SAND HILLS LAKE,-35.7302507,143.6680049,0,,106,106,0,0,0,108,106,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANDHILLL LAKE,0,,,,
408605,LAKE GILMOUR,-35.78507538,143.629263,0,,99,99,0,0,0,99,99,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUDGERUM EAST,0,,,,
408800,AVOCA RAIN GAUGE,-37.0871361,143.4826734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AVOCA WATER TREATMENT PLANT,0,,,,
408801,RAINGAUGE,-37.109147,143.551866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUNG BONG,0,,,,
409005,MURRAY RIVER,-35.62983731,144.1242907,0,,1719,860,0,0,0,1724,2421,0,0,701,0,210,251,0,0,0,0,0,0,0,250,303,251,0,0,0,0,831,0,0,832,830,251,251,248,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,251,0,0,BARHAM,0,,,,
409011,MURRAY RIVER,-36.08895,147.05457,0,,1167,669,0,0,0,1169,1615,0,0,627,0,210,172,0,0,0,0,0,0,0,172,172,172,0,0,0,0,732,0,0,732,728,172,172,169,0,0,0,0,0,0,1,0,0,0,0,0,0,730,0,0,0,0,173,0,0,HUME WEIR,0,,,,
409016,MURRAY RIVER,-36.09978,147.02236,0,,1490,974,0,0,0,1482,2270,0,0,956,0,418,173,1,1,1,0,0,0,0,173,173,174,0,0,0,0,1517,76,0,1519,1512,173,173,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,0,1,1,0,962,0,0,HEYWOODS,0,,,,
409034,WAKOOL RIVER,-34.94962374,143.4810068,0,,1716,876,0,0,0,1723,2422,0,0,701,0,213,251,0,0,0,0,0,0,0,252,304,252,0,0,0,0,1310,0,0,1311,1307,252,252,249,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,0,0,0,0,706,0,0,KYALITE,0,,,,
409200,MURRAY RIVER,-36.11971666,144.7473278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECHUCA,0,,,,
409202,MURRAY RIVER,-35.81351719,145.5566847,0,,168,168,0,0,0,168,168,0,0,46,0,0,46,0,0,0,0,0,0,46,46,46,46,0,0,0,0,44,0,0,45,0,46,46,46,0,0,0,0,0,8,46,0,46,7,0,0,0,46,0,0,0,42,0,0,0,TOCUMWAL,0,,,,
409204,MURRAY RIVER,-35.32763381,143.5641798,0,,1546,965,0,0,0,1525,2571,0,0,958,0,408,290,74,49,49,0,0,0,1,249,247,249,0,0,0,0,1568,76,0,1568,1557,249,249,318,0,2,2,2,2,0,2,2,2,2,2,2,2,1560,2,3,3,0,961,0,0,SWAN HILL,0,,,,
409206,MURRAY RIVER,-35.17363085,143.3823374,0,,108,108,0,0,0,102,108,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYAH,0,,,,
409207,MURRAY RIVER,-35.942574,144.46466,0,,1577,1006,0,0,0,1557,2602,0,0,960,0,407,184,1,0,0,0,0,0,0,184,184,184,0,0,0,0,1598,76,0,1598,1586,184,184,182,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,0,0,0,0,962,0,0,TORRUMBARRY,0,,,,
409214,MURRAY RIVER,-35.423564,143.764787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PENTAL ISLAND PUMPS,0,,,,
409215,MURRAY RIVER,-36.01760591,144.9610344,0,,157,157,0,0,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BARMAH,0,,,,
409216,MURRAY RIVER,-36.00891578,146.0006128,0,,1,1,0,0,0,3,187,0,0,2,0,186,9,0,0,0,0,0,0,0,4,2,4,0,0,0,77,187,1,0,187,186,4,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,YARRAWONGA WEIR (HEAD GAUGE),0,,,,
409217,MURRAY RIVER,-35.91485155,145.6685293,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBRAM,0,,,,
409222,MURRAY RIVER,-36.09430152,144.6836231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/S CAMPASPE R (PIANTA ROAD),0,,,,
409224,EDWARD RIVER,-35.7366345,144.9443318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAYLORS BRIDGE,0,,,,
409225,TOWRONG CREEK,-35.79133989,145.0911829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOCUMWAL ROAD,0,,,,
409226,TOUPNA CREEK,-35.81679128,145.162515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MURPHYS CROSSING,0,,,,
409228,SAINT HELENA SWAMP,-35.77220761,144.9688575,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V-BLOCK,0,,,,
409229,WILD DOG CREEK,-35.83138828,145.0038796,1,"Bream, Mullet, Australian salmon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOUGLAS SWAMP,0,,,,
409230,REED BEDS SWAMP,-35.83582472,144.9462032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GULPA CREEK ROAD,0,,,,
409232,MOIRA CREEK,-35.95579383,144.9508616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOIRA LAKE,0,,,,
409391,GULF CREEK,-35.84161389,145.1516278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GULF TRACK REGULATOR,0,,,,
409392,GULF CREEK,-35.86896667,145.0998333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOUR MILE TRACK,0,,,,
409393,GULF CREEK,-35.880436,145.074097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LONG PLAIN TRACK -KEYS POINT,0,,,,
409394,SNAG CREEK,-35.88519444,145.0424167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOWERS TRACK,0,,,,
409395,SMITHS CREEK,-35.91472222,145.1403056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOWERS TRACK,0,,,,
409396,BUDGEE CREEK,-35.89519695,145.0030871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAND RIDGE TRACK,0,,,,
409397,LITTLE BUDGEE CREEK,-35.89541894,145.0055964,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FORCING YARD TRACK,0,,,,
409398,BUDGEE CREEK,-35.93579329,144.9674058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAR PLAIN,0,,,,
409399,LITTLE MURRAY RIVER,-35.41175049,143.6196162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LITTLE MURRAY WEIR,0,,,,
409600,LAKE MOODEMERE,-36.05404204,146.3856237,0,,176,178,0,0,0,162,174,0,0,68,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,RUTHERGLEN,0,,,,
409701,NATIONAL CHANNEL,-35.99262778,144.5085083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/S TORRUMBARRY HEADWORKS,0,,,,
409710,YARRAWONGA MAIN CHANNEL ESCAPE,-35.99841864,145.8233555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MURRAY VALLEY HIGHWAY,0,,,,
409711,MURRAY VALLEY DRAIN 3 OUTFALL,-35.83995914,145.4956981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHEEPWASH CREEK,0,,,,
409712,MURRAY VALLEY DRAIN 6 TAIL,-35.90830277,145.3321778,0,,74,74,0,0,0,73,72,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,75,0,0,75,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 KM NTH MURRAY VALLEY HW,0,,,,
409722,YARRAWONGA MAIN CHANNEL 5 KM,-36.01311,145.99849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409700,0,,,,
414200,MURRAY RIVER,-34.84718,143.34152,0,,1846,1012,0,0,0,1852,2302,0,0,483,0,210,31,0,0,0,0,0,0,31,31,31,31,0,0,0,0,33,0,0,32,2,31,31,31,0,0,0,0,0,2,31,0,31,2,0,0,0,32,0,0,0,31,2,0,0,BELOW WAKOOL JUNCTION,0,,,,
414201,MURRAY RIVER,-34.71966901,143.1698626,0,,161,161,0,0,0,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOUNDARY BEND,0,,,,
414202,MURRAY RIVER,-34.168146,142.160097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILDURA,0,,,,
414203,MURRAY RIVER,-34.60025909,142.7581931,0,,157,157,0,0,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUSTON,0,,,,
414204,MURRAY RIVER,-34.294223,142.2385366,0,,1478,924,0,0,0,1461,2240,0,0,761,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RED CLIFFS,0,,,,
414205,MURRAY RIVER,-34.60349669,142.8025006,0,,112,112,0,0,0,112,111,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROBINVALE,0,,,,
414206,MURRAY RIVER,-34.17327453,142.0823843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MERBEIN,0,,,,
414207,MURRAY RIVER,-34.56709452,142.4072101,0,,179,179,0,0,0,179,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COLIGNAN,0,,,,
414209,MURRAY RIVER,-34.59966811,142.7597835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCK 15 EUSTON (HEAD GAUGE),0,,,,
414210,MURRAY RIVER,-34.17280098,142.1598786,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCK 11 MILDURA (HEAD GAUGE),0,,,,
414211,MULLAROO CREEK,-34.07333333,141.2466667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCK 7 OFFTAKE,0,,,,
414212,LINDSAY RIVER,-34.11156105,141.2982302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MURRAY RIVER OFFTAKE,0,,,,
414213,LINDSAY RIVER,-34.1527682,141.1634365,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U/S MULLAROO CREEK (BORE LINE),0,,,,
414214,MULLAROO CREEK,-34.1221487,141.134619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U/S LINDSAY RIVER,0,,,,
414215,LINDSAY RIVER,-34.08209645,141.0202365,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINDSAY POINT,0,,,,
414216,MURRAY RIVER,-34.16650449,142.1600854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/S MILDURA WEIR (CHAFFEYS GRAVE YARD),0,,,,
414217,MURRAY RIVER,-34.11086871,141.9815818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CURLWAA,0,,,,
414218,LINDSAY RIVER,-34.13645012,141.2178517,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U/S OF LAKE WALLA WALLA,0,,,,
414219,MURRAY RIVER,-34.78511704,142.627589,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEMEN,0,,,,
